,FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate
115321,48453001746,2016,3933.0,1.5,64884.0,207000.0,6.0,0.73
115338,48453001747,2016,5613.0,14.32,63216.0,203400.0,14.0,1.22
115355,48453001748,2016,7042.0,5.08,78986.0,224500.0,7.0,0.62
115372,48453001749,2016,6325.0,7.2,80545.0,214600.0,14.0,0.63
115389,48453001750,2016,4943.0,10.03,65328.0,246500.0,11.0,0.53
115406,48453001751,2016,2126.0,3.75,92734.0,445400.0,0.0,0.0
115423,48453001752,2016,3937.0,20.85,29896.0,147300.0,15.0,0.63
115457,48453001754,2016,4882.0,0.0,70016.0,271000.0,17.0,1.17
115474,48453001755,2016,6279.0,2.37,170682.0,462200.0,0.0,0.0
115491,48453001756,2016,4256.0,0.55,100368.0,274600.0,4.0,0.67
115508,48453001757,2016,2240.0,3.38,86484.0,427000.0,2.0,0.51
115525,48453001760,2016,16778.0,0.0,123690.0,455300.0,14.0,1.12
115542,48453001761,2016,7107.0,3.68,107220.0,652600.0,1.0,0.07
115559,48453001764,2016,6559.0,3.64,95747.0,334900.0,4.0,0.83
115576,48453001765,2016,13993.0,1.09,123996.0,353200.0,7.0,0.5
115593,48453001766,2016,6931.0,10.83,61793.0,209000.0,15.0,2.36
115610,48453001768,2016,6740.0,1.72,96154.0,369000.0,3.0,0.32
115627,48453001769,2016,5342.0,3.36,85541.0,245600.0,5.0,1.02
115644,48453001770,2016,12469.0,2.3,133794.0,394800.0,3.0,1.14
115661,48453001771,2016,4177.0,2.12,108026.0,365900.0,3.0,1.26
115678,48453001772,2016,3715.0,0.0,74531.0,191500.0,7.0,2.27
115695,48453001773,2016,7199.0,2.66,125160.0,482900.0,2.0,0.24
115712,48453001774,2016,8279.0,1.88,100885.0,234800.0,7.0,1.33
115729,48453001775,2016,5496.0,2.64,119813.0,354000.0,0.0,0.0
115746,48453001776,2016,3011.0,10.52,75663.0,194200.0,5.0,1.68
115763,48453001777,2016,6091.0,6.18,81506.0,210400.0,1.0,0.1
115780,48453001778,2016,4080.0,3.63,96056.0,350800.0,3.0,0.52
115797,48453001779,2016,6199.0,3.87,76083.0,189100.0,10.0,1.78
115814,48453001780,2016,4036.0,9.64,62250.0,216900.0,5.0,1.58
115831,48453001781,2016,2397.0,7.12,119271.0,373300.0,2.0,0.93
115848,48453001782,2016,5355.0,7.94,120000.0,410100.0,3.0,0.89
115865,48453001783,2016,5467.0,1.63,108243.0,420300.0,1.0,0.24
115882,48453001784,2016,6080.0,2.05,156667.0,462300.0,1.0,0.17
115899,48453001785,2016,4641.0,8.42,68550.0,198300.0,24.0,1.19
115916,48453001786,2016,5575.0,4.13,64178.0,156500.0,11.0,0.47
115933,48453001804,2016,7599.0,34.17,41213.0,194600.0,3.0,0.14
115950,48453001805,2016,5030.0,28.72,32146.0,129000.0,19.0,1.7
115967,48453001806,2016,6679.0,25.15,30701.0,112700.0,0.0,0.0
115984,48453001811,2016,3561.0,39.97,31696.0,153700.0,0.0,0.0
116001,48453001812,2016,8060.0,33.55,28962.0,151500.0,0.0,0.0
116018,48453001813,2016,7424.0,24.46,38046.0,156200.0,3.0,0.2
116035,48453001817,2016,3784.0,2.99,54023.0,251700.0,4.0,0.34
116052,48453001818,2016,5733.0,38.16,48134.0,225900.0,28.0,2.18
116069,48453001819,2016,4465.0,44.29,29271.0,175600.0,9.0,1.0
116086,48453001820,2016,6973.0,33.86,34000.0,130000.0,79.0,3.39
116103,48453001821,2016,6231.0,21.5,45198.0,158700.0,38.0,3.68
116120,48453001822,2016,7291.0,24.11,36141.0,131200.0,33.0,1.98
116137,48453001823,2016,7653.0,29.48,34215.0,119100.0,16.0,1.03
116154,48453001824,2016,1639.0,11.89,56964.0,180800.0,1.0,0.28
116171,48453001826,2016,2420.0,1.28,59667.0,244400.0,23.0,2.31
116188,48453001828,2016,4254.0,0.74,93590.0,228000.0,5.0,1.31
116205,48453001829,2016,2465.0,1.95,55980.0,197400.0,3.0,0.25
116222,48453001832,2016,3012.0,9.82,45859.0,160700.0,0.0,0.0
116239,48453001833,2016,8733.0,21.31,48292.0,154100.0,1.0,0.08
116256,48453001834,2016,8575.0,15.06,54034.0,163000.0,2.0,0.07
116273,48453001835,2016,6037.0,16.49,48932.0,112200.0,1.0,0.09
116290,48453001839,2016,6746.0,5.09,62269.0,159400.0,2.0,0.09
116307,48453001840,2016,10251.0,14.27,58008.0,121800.0,8.0,0.54
116324,48453001841,2016,17937.0,9.17,76932.0,163500.0,15.0,1.16
116341,48453001842,2016,10349.0,10.5,58015.0,135600.0,26.0,2.72
116358,48453001843,2016,2521.0,17.73,67308.0,160500.0,5.0,1.95
116375,48453001844,2016,3729.0,16.1,40750.0,149300.0,23.0,2.12
116392,48453001845,2016,3086.0,16.64,60878.0,203300.0,6.0,0.88
116409,48453001846,2016,2289.0,3.93,85764.0,230300.0,1.0,0.9
116426,48453001847,2016,7085.0,11.19,65724.0,182700.0,13.0,0.9
116443,48453001848,2016,5001.0,5.38,70873.0,216700.0,10.0,0.87
116477,48453001850,2016,3916.0,10.77,44406.0,130900.0,24.0,1.23
116494,48453001851,2016,9796.0,6.19,61736.0,188400.0,82.0,2.88
116511,48453001853,2016,3115.0,4.67,90355.0,180900.0,3.0,0.89
116528,48453001854,2016,5207.0,11.72,67750.0,133700.0,0.0,0.0
116545,48453001855,2016,14644.0,8.83,75923.0,192200.0,25.0,2.13
116562,48453001856,2016,7058.0,5.52,75619.0,169000.0,2.0,0.54
116579,48453001857,2016,6322.0,3.85,65488.0,161900.0,18.0,1.64
116596,48453001858,2016,19013.0,0.0,98317.0,203300.0,15.0,1.72
116613,48453001859,2016,1769.0,9.22,83393.0,166100.0,0.0,0.0
116630,48453001860,2016,4262.0,8.61,47198.0,114900.0,52.0,5.19
116647,48453001861,2016,4822.0,6.09,77688.0,138100.0,6.0,2.24
116664,48453001862,2016,6786.0,9.09,81821.0,182900.0,21.0,2.49
116698,48453001864,2016,2776.0,15.59,46593.0,133300.0,45.0,3.21
116715,48453001901,2016,5671.0,5.93,73900.0,473200.0,5.0,0.26
116732,48453001908,2016,9205.0,4.68,100689.0,447300.0,12.0,0.61
116749,48453001910,2016,4529.0,2.87,111588.0,616100.0,1.0,0.13
116766,48453001911,2016,3083.0,8.87,65351.0,331300.0,4.0,0.24
116783,48453001912,2016,3741.0,3.52,168571.0,956300.0,0.0,0.0
116800,48453001913,2016,4774.0,1.93,206411.0,911000.0,1.0,0.52
116817,48453001914,2016,6145.0,0.0,97685.0,405700.0,1.0,0.07
116834,48453001915,2016,1780.0,5.47,53894.0,214900.0,0.0,0.0
116851,48453001916,2016,3259.0,2.83,213348.0,668600.0,2.0,2.94
116868,48453001917,2016,4985.0,4.05,161008.0,525400.0,1.0,0.75
116885,48453001918,2016,2446.0,3.39,143269.0,823200.0,0.0,0.0
116902,48453001919,2016,3921.0,1.5,154583.0,693500.0,1.0,0.49
116919,48453002002,2016,3098.0,0.98,67198.0,215800.0,4.0,0.63
116936,48453002003,2016,4117.0,19.84,44277.0,181200.0,12.0,1.41
116953,48453002004,2016,2264.0,15.29,36000.0,270900.0,10.0,0.68
116970,48453002005,2016,4921.0,22.13,48235.0,271200.0,38.0,1.73
116987,48453002104,2016,3582.0,23.3,57353.0,238000.0,2.0,0.39
117004,48453002105,2016,5241.0,31.41,29037.0,204900.0,43.0,2.61
117021,48453002106,2016,3011.0,26.89,39167.0,236500.0,11.0,2.25
117038,48453002107,2016,4292.0,23.51,41705.0,195000.0,0.0,0.0
117055,48453002108,2016,3857.0,28.53,38792.0,147800.0,3.0,0.37
117072,48453002109,2016,3963.0,17.05,36431.0,165800.0,0.0,0.0
117089,48453002110,2016,4439.0,26.75,34602.0,154600.0,2.0,0.27
117106,48453002111,2016,5418.0,29.71,42420.0,163500.0,18.0,1.86
117123,48453002112,2016,5346.0,30.67,33404.0,146300.0,3.0,0.24
117140,48453002113,2016,3628.0,15.64,62648.0,203300.0,3.0,0.63
117157,48453002201,2016,2032.0,18.24,40179.0,110800.0,0.0,0.0
117174,48453002202,2016,8559.0,32.82,32950.0,87100.0,1.0,0.06
117191,48453002207,2016,9450.0,16.59,47478.0,120300.0,0.0,0.0
117208,48453002208,2016,8548.0,28.34,40363.0,100000.0,1.0,0.15
117225,48453002209,2016,9122.0,15.79,50450.0,126800.0,1.0,0.15
117242,48453002210,2016,3561.0,13.48,68233.0,123000.0,0.0,0.0
117259,48453002211,2016,2512.0,11.18,51480.0,150500.0,0.0,0.0
117276,48453002212,2016,828.0,7.69,59091.0,111900.0,1.0,1.69
117293,48453002304,2016,3295.0,31.06,36875.0,167600.0,31.0,1.97
117310,48453002307,2016,5572.0,16.2,36326.0,145200.0,30.0,1.27
117327,48453002308,2016,6352.0,34.22,42554.0,235100.0,16.0,0.66
117344,48453002310,2016,3455.0,33.01,35233.0,43300.0,19.0,3.33
117361,48453002312,2016,7522.0,33.89,27273.0,57400.0,18.0,1.29
117378,48453002313,2016,4883.0,30.05,33465.0,167900.0,29.0,1.65
117395,48453002314,2016,4874.0,50.26,25018.0,169900.0,74.0,3.13
117412,48453002315,2016,3053.0,24.45,31900.0,257800.0,35.0,2.86
117446,48453002317,2016,5150.0,36.62,21716.0,153100.0,37.0,1.75
117463,48453002318,2016,10290.0,57.0,27275.0,142800.0,103.0,5.25
117497,48453002402,2016,7329.0,13.69,49824.0,160300.0,40.0,1.52
117514,48453002403,2016,2575.0,9.7,51192.0,161400.0,11.0,2.25
117531,48453002407,2016,5896.0,3.43,73920.0,215500.0,17.0,2.39
117548,48453002409,2016,3529.0,5.96,56315.0,150800.0,16.0,2.97
117565,48453002410,2016,4132.0,22.03,40601.0,151300.0,21.0,1.65
117582,48453002411,2016,6858.0,35.53,34085.0,101900.0,45.0,4.89
117599,48453002412,2016,6082.0,17.48,48608.0,97700.0,8.0,1.67
117616,48453002413,2016,4953.0,43.65,31691.0,105500.0,23.0,2.39
117650,48453002421,2016,9346.0,3.11,66509.0,184900.0,34.0,1.07
117667,48453002422,2016,5511.0,14.71,41084.0,167700.0,29.0,2.28
117684,48453002423,2016,5690.0,6.32,59740.0,163100.0,16.0,2.99
117701,48453002424,2016,3871.0,10.21,51797.0,158400.0,18.0,2.21
117718,48453002425,2016,3536.0,3.2,74956.0,193300.0,11.0,2.91
117735,48453002426,2016,9702.0,7.62,71917.0,141000.0,21.0,3.69
117752,48453002427,2016,8261.0,29.18,41953.0,87100.0,19.0,1.58
117769,48453002428,2016,6618.0,2.1,60795.0,260200.0,19.0,1.23
117786,48453002429,2016,762.0,9.04,54821.0,163600.0,4.0,1.08
117803,48453002430,2016,3482.0,18.86,44509.0,92700.0,4.0,1.48
117820,48453002431,2016,8167.0,22.82,59083.0,122800.0,17.0,2.02
117837,48453002432,2016,2087.0,33.62,38000.0,140200.0,4.0,1.6
117854,48453002433,2016,6793.0,15.99,52037.0,107100.0,19.0,4.2
117871,48453002434,2016,1764.0,19.8,49318.0,122700.0,2.0,1.6
117888,48453002435,2016,8019.0,18.99,49375.0,114300.0,19.0,3.33
117905,48453002436,2016,2267.0,10.45,41012.0,115300.0,4.0,1.54
117922,48453002500,2016,5630.0,6.93,73833.0,331100.0,5.0,0.28
117956,48455950100,2016,2990.0,9.22,36556.0,58100.0,0.0,0.0
117973,48455950200,2016,3419.0,14.21,35370.0,100100.0,0.0,0.0
117990,48455950300,2016,1671.0,11.08,37262.0,92200.0,3.0,1.52
118007,48455950400,2016,3736.0,8.89,36397.0,88500.0,4.0,1.18
118024,48455950500,2016,2589.0,26.59,22287.0,56700.0,5.0,1.31
118041,48457950100,2016,3043.0,9.46,41205.0,76200.0,0.0,0.0
118058,48457950200,2016,8065.0,13.26,41210.0,88600.0,6.0,1.09
118075,48457950300,2016,2557.0,23.98,38182.0,91000.0,0.0,0.0
118092,48457950400,2016,5018.0,11.73,40938.0,64000.0,0.0,0.0
118109,48457950500,2016,2779.0,13.79,51111.0,98600.0,0.0,0.0
118126,48459950100,2016,8073.0,8.14,48288.0,90300.0,0.0,0.0
118143,48459950200,2016,3777.0,8.2,46558.0,99700.0,0.0,0.0
118160,48459950300,2016,8159.0,8.84,43660.0,102100.0,0.0,0.0
118177,48459950400,2016,4319.0,11.13,43750.0,88700.0,0.0,0.0
118194,48459950500,2016,6114.0,13.19,47037.0,82400.0,1.0,0.16
118211,48459950600,2016,4326.0,10.02,47979.0,117800.0,1.0,0.31
118228,48459950700,2016,5328.0,7.79,55769.0,104500.0,0.0,0.0
118245,48461950100,2016,1104.0,4.39,56850.0,65800.0,0.0,0.0
118262,48461950200,2016,2301.0,21.99,38548.0,54100.0,0.0,0.0
118534,48467950100,2016,4896.0,11.26,46821.0,118000.0,1.0,0.29
118551,48467950200,2016,3502.0,26.19,32177.0,77000.0,0.0,0.0
118568,48467950300,2016,4488.0,10.15,47355.0,116800.0,5.0,1.08
118585,48467950400,2016,4446.0,16.94,42463.0,95400.0,3.0,0.93
118602,48467950500,2016,4224.0,17.23,37500.0,84200.0,23.0,3.37
118619,48467950600,2016,7182.0,9.23,44472.0,114900.0,11.0,1.95
118636,48467950700,2016,4168.0,9.87,38660.0,107800.0,6.0,1.02
118653,48467950800,2016,6003.0,12.26,42083.0,102500.0,11.0,1.86
118670,48467950900,2016,6911.0,9.67,48671.0,89400.0,14.0,2.76
118687,48467951000,2016,6916.0,10.15,50000.0,107900.0,1.0,0.3
118704,48469000100,2016,2349.0,18.18,39107.0,92100.0,9.0,2.51
118721,48469000201,2016,3327.0,29.91,27276.0,57700.0,9.0,1.41
118738,48469000202,2016,6338.0,16.6,41030.0,76800.0,6.0,0.66
118755,48469000301,2016,1946.0,29.53,29125.0,38600.0,17.0,4.79
118772,48469000302,2016,2378.0,24.95,33532.0,41600.0,1.0,0.33
118789,48469000400,2016,1834.0,6.84,61114.0,151300.0,12.0,3.65
118806,48469000501,2016,4183.0,8.3,53244.0,90900.0,27.0,2.88
118823,48469000502,2016,3463.0,27.41,36832.0,84300.0,19.0,2.21
118840,48469000601,2016,3006.0,26.44,27435.0,65300.0,13.0,2.12
118857,48469000602,2016,4326.0,25.34,32539.0,93500.0,15.0,1.41
118874,48469000700,2016,3530.0,16.67,43326.0,107100.0,2.0,0.64
118891,48469000800,2016,1960.0,13.57,53549.0,84100.0,0.0,0.0
118908,48469001300,2016,2223.0,8.71,49375.0,78600.0,5.0,2.54
118925,48469001400,2016,8340.0,4.85,73230.0,153300.0,10.0,1.98
118942,48469001501,2016,3239.0,4.14,77865.0,167700.0,4.0,2.35
118959,48469001503,2016,2028.0,1.75,102092.0,280900.0,6.0,2.11
118976,48469001504,2016,6920.0,2.9,65580.0,160100.0,6.0,0.83
118993,48469001601,2016,6431.0,21.01,39935.0,134400.0,19.0,1.63
119010,48469001604,2016,6528.0,7.71,61462.0,120700.0,2.0,0.25
119027,48469001605,2016,3393.0,10.08,52315.0,123100.0,9.0,0.96
119044,48469001606,2016,8395.0,3.51,84382.0,159800.0,5.0,0.77
119061,48469001700,2016,3962.0,11.17,48209.0,68100.0,2.0,0.43
119095,48471790101,2016,6990.0,5.21,45650.0,83200.0,1.0,0.56
119112,48471790102,2016,3835.0,13.36,53644.0,74000.0,8.0,2.5
119129,48471790103,2016,5202.0,10.53,55479.0,115700.0,11.0,2.1
119146,48471790200,2016,7261.0,11.49,51983.0,94800.0,33.0,4.56
119163,48471790300,2016,7182.0,1.53,68710.0,176400.0,13.0,1.98
119180,48471790400,2016,12925.0,15.96,37473.0,137500.0,19.0,2.84
119197,48471790500,2016,7656.0,27.29,25137.0,113400.0,26.0,1.26
119214,48471790600,2016,5340.0,39.44,21786.0,47400.0,24.0,3.45
119231,48471790700,2016,7036.0,30.23,23409.0,101100.0,69.0,2.81
119248,48471790800,2016,5903.0,30.2,23250.0,123100.0,21.0,0.96
119265,48473680100,2016,3268.0,5.96,82237.0,216800.0,4.0,1.36
119282,48473680200,2016,10212.0,14.29,39664.0,79500.0,18.0,1.47
119299,48473680300,2016,11322.0,6.46,48143.0,137300.0,13.0,0.74
119333,48473680500,2016,8553.0,20.49,39198.0,131400.0,17.0,1.21
119350,48473680600,2016,8204.0,10.04,68611.0,143200.0,2.0,0.37
119367,48475950100,2016,4149.0,9.74,52253.0,47800.0,2.0,0.51
119384,48475950200,2016,4465.0,14.2,50962.0,98100.0,3.0,0.82
119401,48475950300,2016,2611.0,12.97,47407.0,70900.0,5.0,1.27
119418,48477170100,2016,3445.0,23.68,36875.0,111100.0,26.0,4.77
119435,48477170200,2016,6221.0,13.4,53765.0,149700.0,27.0,2.99
119452,48477170300,2016,6059.0,7.44,50500.0,166800.0,3.0,0.3
119469,48477170400,2016,6538.0,9.75,51306.0,149200.0,0.0,0.0
119486,48477170500,2016,7016.0,6.94,58167.0,132600.0,5.0,0.9
119503,48477170600,2016,4957.0,6.18,52140.0,161800.0,2.0,0.51
120557,48481740100,2016,5688.0,7.02,59974.0,124500.0,1.0,0.19
120574,48481740200,2016,1525.0,22.0,36389.0,57900.0,5.0,1.65
120591,48481740300,2016,1725.0,21.9,24107.0,46900.0,1.0,0.42
120608,48481740400,2016,5554.0,11.84,42702.0,110800.0,7.0,0.81
120625,48481740500,2016,3118.0,24.53,24293.0,79100.0,2.0,0.3
120642,48481740600,2016,4093.0,9.39,46212.0,86500.0,0.0,0.0
120659,48481740700,2016,1975.0,45.85,30227.0,65400.0,0.0,0.0
120676,48481740800,2016,3804.0,27.93,38638.0,85200.0,0.0,0.0
120693,48481740900,2016,7064.0,7.6,63857.0,149600.0,0.0,0.0
120710,48481741000,2016,4390.0,11.73,43713.0,83800.0,0.0,0.0
120727,48481741100,2016,2328.0,4.45,51676.0,112200.0,0.0,0.0
120744,48483950100,2016,3181.0,7.02,59479.0,96000.0,0.0,0.0
120761,48483950300,2016,2437.0,15.14,43831.0,76200.0,0.0,0.0
121577,48491020105,2016,5417.0,1.59,69538.0,286500.0,0.0,0.0
121594,48491020106,2016,4026.0,0.8,113654.0,307300.0,2.0,1.65
121611,48491020107,2016,5396.0,4.78,58779.0,205100.0,0.0,0.0
121628,48491020108,2016,2965.0,0.78,92938.0,237100.0,0.0,0.0
121645,48491020109,2016,3400.0,2.01,110469.0,328800.0,0.0,0.0
121662,48491020110,2016,3828.0,1.6,98333.0,247600.0,6.0,2.28
121679,48491020111,2016,3455.0,7.05,71165.0,187400.0,3.0,1.18
121696,48491020112,2016,2942.0,0.81,118167.0,301000.0,1.0,0.97
121713,48491020113,2016,2865.0,4.22,54808.0,135800.0,14.0,2.4
121730,48491020114,2016,5538.0,16.93,43638.0,156500.0,11.0,0.85
121747,48491020115,2016,3587.0,6.27,91071.0,244500.0,0.0,0.0
121764,48491020201,2016,1478.0,1.57,45179.0,166100.0,4.0,1.95
121781,48491020202,2016,5714.0,10.34,84362.0,249100.0,0.0,0.0
121798,48491020203,2016,3169.0,1.21,70125.0,267600.0,0.0,0.0
121815,48491020204,2016,4641.0,1.09,72929.0,197200.0,8.0,2.35
121832,48491020301,2016,7183.0,3.32,71094.0,186600.0,0.0,0.0
121849,48491020302,2016,4047.0,2.55,85278.0,170200.0,1.0,0.36
121866,48491020310,2016,2881.0,0.78,102393.0,327100.0,0.0,0.0
121883,48491020311,2016,4259.0,1.97,80966.0,233400.0,0.0,0.0
121900,48491020312,2016,8309.0,3.24,67828.0,138400.0,0.0,0.0
121917,48491020313,2016,9446.0,2.73,84766.0,222100.0,1.0,0.08
121934,48491020314,2016,5759.0,5.99,70893.0,146900.0,0.0,0.0
121951,48491020315,2016,6137.0,3.56,119130.0,346900.0,0.0,0.0
121968,48491020316,2016,3773.0,4.55,70833.0,245500.0,0.0,0.0
121985,48491020317,2016,3795.0,1.38,92121.0,275300.0,2.0,0.19
122002,48491020318,2016,8487.0,0.46,59247.0,192300.0,2.0,0.15
122019,48491020319,2016,5754.0,1.77,74385.0,172700.0,3.0,0.9
122036,48491020320,2016,7933.0,2.16,80199.0,175700.0,5.0,1.12
122053,48491020321,2016,1771.0,11.92,55125.0,132300.0,0.0,0.0
122070,48491020322,2016,9637.0,5.72,74594.0,183900.0,2.0,0.17
122087,48491020323,2016,3050.0,10.28,62614.0,169600.0,1.0,0.23
122104,48491020324,2016,7823.0,3.21,101493.0,233300.0,0.0,0.0
122121,48491020325,2016,3564.0,5.59,50431.0,144900.0,0.0,0.0
122138,48491020326,2016,6350.0,2.89,111685.0,244500.0,0.0,0.0
122155,48491020327,2016,2539.0,9.09,85427.0,169500.0,0.0,0.0
122172,48491020328,2016,7490.0,3.57,72102.0,172900.0,0.0,0.0
122189,48491020403,2016,2196.0,9.47,53094.0,197100.0,2.0,0.55
122206,48491020404,2016,3573.0,1.86,77623.0,177500.0,1.0,0.37
122223,48491020405,2016,6653.0,10.01,59063.0,185300.0,4.0,0.21
122240,48491020406,2016,6257.0,5.56,45538.0,209700.0,34.0,1.02
122257,48491020408,2016,5062.0,7.65,64698.0,179400.0,31.0,2.16
122274,48491020409,2016,5015.0,0.0,78074.0,207200.0,9.0,0.58
122291,48491020410,2016,6101.0,13.98,47579.0,199400.0,20.0,1.5
122308,48491020411,2016,5554.0,0.0,87809.0,221200.0,11.0,1.7
122325,48491020503,2016,5023.0,5.07,92365.0,217000.0,4.0,1.01
122342,48491020504,2016,9987.0,25.91,47288.0,114800.0,69.0,2.22
122359,48491020505,2016,2729.0,1.11,109420.0,236500.0,0.0,0.0
122376,48491020506,2016,7672.0,2.4,99187.0,217500.0,4.0,0.7
122393,48491020507,2016,3250.0,0.0,96743.0,214200.0,4.0,0.89
122410,48491020508,2016,4696.0,1.47,59562.0,220800.0,14.0,0.75
122427,48491020509,2016,6814.0,0.0,124074.0,338000.0,3.0,1.35
122444,48491020510,2016,10418.0,1.63,112558.0,269800.0,1.0,0.13
122461,48491020602,2016,5246.0,6.99,70466.0,181000.0,9.0,1.65
122478,48491020603,2016,9871.0,3.23,134136.0,334200.0,0.0,0.0
122495,48491020604,2016,6278.0,5.45,93056.0,233700.0,16.0,2.58
122512,48491020605,2016,6631.0,3.54,94893.0,207900.0,2.0,0.73
122529,48491020701,2016,2537.0,20.68,33622.0,153900.0,4.0,0.61
122546,48491020703,2016,10923.0,4.79,68154.0,146700.0,3.0,0.14
122563,48491020704,2016,6123.0,15.1,47335.0,128300.0,2.0,0.14
122580,48491020706,2016,3959.0,2.4,127938.0,248400.0,0.0,0.0
122597,48491020707,2016,4768.0,10.7,62325.0,138500.0,0.0,0.0
122614,48491020708,2016,7558.0,2.46,110328.0,219700.0,0.0,0.0
122631,48491020803,2016,4259.0,2.76,64426.0,137300.0,2.0,0.56
122648,48491020804,2016,9977.0,2.34,120793.0,284400.0,1.0,0.11
122665,48491020805,2016,7728.0,8.76,73583.0,149900.0,0.0,0.0
122682,48491020806,2016,3958.0,1.27,108068.0,215100.0,0.0,0.0
122699,48491020807,2016,8075.0,5.22,77917.0,154500.0,0.0,0.0
122716,48491020808,2016,1687.0,20.75,48750.0,190000.0,0.0,0.0
122733,48491020809,2016,6700.0,2.8,64362.0,143200.0,0.0,0.0
122750,48491020900,2016,4043.0,8.94,62260.0,145000.0,0.0,0.0
122767,48491021000,2016,3026.0,17.51,28438.0,67200.0,0.0,0.0
122784,48491021100,2016,2977.0,19.33,41536.0,86500.0,1.0,0.21
122801,48491021201,2016,3023.0,4.18,52143.0,126600.0,0.0,0.0
122818,48491021202,2016,3293.0,2.83,51827.0,130000.0,1.0,0.24
122835,48491021203,2016,2961.0,16.54,43259.0,114300.0,0.0,0.0
122852,48491021300,2016,4117.0,13.72,42941.0,99700.0,0.0,0.0
122869,48491021401,2016,10289.0,3.11,70629.0,169300.0,5.0,0.62
122886,48491021402,2016,4458.0,15.11,32652.0,146200.0,22.0,1.76
122903,48491021403,2016,4366.0,9.12,53563.0,154100.0,4.0,0.62
122920,48491021502,2016,5840.0,22.48,48140.0,114800.0,25.0,2.57
122937,48491021503,2016,4890.0,11.87,51233.0,120900.0,6.0,0.54
122954,48491021504,2016,7935.0,6.52,93717.0,262300.0,7.0,0.55
122971,48491021505,2016,7805.0,2.89,60156.0,147500.0,1.0,0.09
122988,48491021506,2016,3264.0,1.09,82679.0,172400.0,0.0,0.0
123005,48491021507,2016,9820.0,8.13,60434.0,162000.0,36.0,1.81
123022,48491021508,2016,7675.0,1.94,82198.0,172700.0,22.0,2.05
123039,48491021601,2016,3723.0,7.88,61828.0,138200.0,8.0,2.11
123056,48491021602,2016,2951.0,6.54,61955.0,166500.0,7.0,2.28
123073,48491021603,2016,1450.0,2.89,55625.0,146300.0,3.0,1.48
123090,48493000102,2016,3365.0,8.8,57625.0,116000.0,2.0,0.77
123107,48493000103,2016,3046.0,3.62,78516.0,166700.0,4.0,1.65
123124,48493000104,2016,4400.0,5.43,82292.0,168300.0,2.0,0.99
123141,48493000201,2016,2288.0,18.26,48125.0,95300.0,0.0,0.0
123158,48493000202,2016,2236.0,10.71,63571.0,117100.0,0.0,0.0
123175,48493000300,2016,5751.0,13.26,52958.0,130500.0,0.0,0.0
123192,48493000402,2016,2706.0,6.74,49018.0,104900.0,1.0,0.31
123209,48493000403,2016,7198.0,2.7,85508.0,213800.0,1.0,0.55
123226,48493000404,2016,6175.0,3.15,109250.0,274300.0,0.0,0.0
123243,48493000500,2016,4490.0,16.03,53348.0,114000.0,0.0,0.0
123260,48493000600,2016,3854.0,8.94,60784.0,117600.0,0.0,0.0
123277,48495950200,2016,2326.0,9.98,55000.0,50100.0,1.0,0.56
123294,48495950300,2016,3676.0,11.53,53721.0,41200.0,0.0,0.0
123311,48495950400,2016,1574.0,10.41,67879.0,66400.0,0.0,0.0
123328,48497150101,2016,3581.0,9.34,65065.0,131800.0,0.0,0.0
123345,48497150102,2016,6603.0,9.83,82804.0,154400.0,0.0,0.0
123362,48497150200,2016,6524.0,10.81,43477.0,147000.0,0.0,0.0
123379,48497150300,2016,2853.0,7.64,60833.0,116000.0,0.0,0.0
123396,48497150401,2016,6189.0,8.08,52000.0,146000.0,0.0,0.0
123413,48497150402,2016,5374.0,2.99,59286.0,130800.0,0.0,0.0
123430,48497150403,2016,3657.0,6.08,61685.0,120600.0,0.0,0.0
123447,48497150500,2016,6352.0,14.32,41631.0,98900.0,0.0,0.0
123464,48497150601,2016,7464.0,7.07,54352.0,107600.0,0.0,0.0
123481,48497150602,2016,7523.0,10.25,61899.0,118000.0,0.0,0.0
123498,48497150603,2016,5123.0,6.76,65529.0,153100.0,0.0,0.0
123515,48499950100,2016,4113.0,8.42,40929.0,96100.0,1.0,0.32
123532,48499950200,2016,3195.0,18.59,35988.0,67700.0,7.0,1.33
123549,48499950301,2016,3760.0,9.2,50000.0,112100.0,1.0,0.4
123566,48499950302,2016,5615.0,6.79,49681.0,117600.0,0.0,0.0
